GCIS_KEY,PERIOD_ID,TARGET_F,MBNCZZ_CUST_INIT_TRAN_COUNT,MBNCZZ_CUR_OTH_DEP_AMT,CINCZZ_EXPLICIT_INCOME,MBNCZZ_CUR_SAL_CREDIT_AMT,MBNCZZ_ABS_SPOT_AMT,CPNCZZ_MFI_TRAN_COUNT,CUNCZZ_AGE_YEARS,CPNCZZ_REL_AGE_IN_MTH,MBNCZZ_DEP_SPOT_BAL_AMT,CFNCZZ_ACC_TO_FUNDS,CPBCZZ_ACCT_CLOSE_IND,MBNHMI_AVG_OTH_DEP_AMT,MBBHMI_EVERYDAY_BANKER_IND,TRNHDL_AVG_DEPOSIT_AMT,MBOHDL_QUALITY_DEP_IND,CONHDL_SECURITY_AMT,CFNHDL_CURRENT_LVR,MBNHIC_AVG_CUST_INIT_TRAN_C,CMNHDL_FULL_FI_AMT,TRNHSL_TOT_WITHDRAWAL_CNT
55686272,201803,1,5,533.99,0,0,261716.47,5,0,12,11042.39,271042.39,0,820.76,0,-135.99,0,0,-0.02,6.02,2.1,0.4
95263577,201806,1,81,2645.22,0,9142.64,50,81,20,243,50,50,0,351,1,-888.92,0,0,0,78.25,6.4,2.26
90194570,201806,1,8,664445.81,0,0,694883.91,8,75,518,694883.91,694883.91,0,1992.7,0,165354.88,0,0,0,3.98,0.75,0.4
50633015,201805,0,142,5820.61,7180.59,22347.64,232929.92,142,37,211,4674.18,347674.18,0,5186.97,1,-45.37,0,0,-0.02,123.02,-56.65,1.66
90593293,201803,1,18,1500,0,0,12877.56,17,71,360,12808.77,17808.77,0,0,0,-4.38,0,0,0,16.43,-0.72,0.43
53887050,201807,0,8,2700,0,0,454206.8,8,41,83,1745.11,505745.11,0,2600,1,-233.8,0,0,-0.01,10.38,1.31,-0.03
52983337,201807,0,13,803.8,803.8,0,92.87,13,25,121,0,0,0,721.18,1,24.4,0,0,0,11.1,-3.23,-3.17
92556854,201803,0,152,2057.23,3128.7,8242.2,278445.7,153,53,313,278445.7,278445.7,0,1868.3,1,47.25,0,0,0,113.77,3.93,-1.17
76307130,201804,1,13,490,2400,8400,21463.92,13,62,317,21463.92,145463.92,0,34.9,1,0,0,0,0,6.02,-0.58,0
52464354,201804,0,21,1040,0,0,151128.32,21,34,139,25.76,161031.76,0,336.67,0,-11.43,0,0,0,24.05,-0.21,2.31
50544192,201805,0,179,141342.99,0,0,21758.83,195,0,215,21758.83,21758.83,0,132377.14,1,-33.86,0,0,0,170.35,-28.25,-0.03
55276177,201805,0,60,2000,7043.1,22494.17,321331.41,60,31,33,14842.5,359642.5,0,0,1,271.35,0,0,-0.02,47.54,-12.89,0.94
40526197,201805,0,64,9640.53,7437.33,23856.51,29264.21,64,57,383,26306.28,250860.82,0,3401.75,1,-246.89,0,0,0,55.86,1.15,-2.57
51980290,201807,1,11,4304.37,0,0,758886.89,11,39,161,12429.25,922429.25,0,4482.19,1,-10597.84,0,-1135000,0.18,11.91,0,-0.17
55155243,201804,1,20,9680,0,0,98.5,20,0,32,98.5,98.5,0,2742.17,1,1869.67,0,0,0,16.17,-1.46,-0.74
51387557,201806,0,46,5326.11,23078.44,50535.3,577723.42,46,48,182,26878.55,586878.55,0,3703.92,1,15.97,0,0,-0.01,38,3.07,-0.17
53769762,201805,1,12,17830,0,0,9650.59,12,36,86,70.1,27500,0,428.33,0,11185.67,0,0,0,31.65,-1.01,-5.09
55541507,201806,1,11,5800,0,0,381691.32,11,40,21,5674.21,401674.21,0,1900,0,-122.25,0,0,-0.01,4.86,0.14,0.49
52036627,201806,1,5,3542.32,542.32,0,4201.31,5,51,158,4201.31,4201.31,0,955.12,1,1696.16,0,0,0,6.83,0,-0.2
55782244,201804,0,19,4488,0,0,1.45,19,0,9,1.45,1.45,0,3887.33,1,1079.12,0,0,0,33.63,0,-3.17
50089702,201807,1,48,422,438.71,6882.39,9172.6,48,34,238,30.68,9030.68,0,260.67,1,-564.24,0,0,0,88.62,-3.42,-22.51
52887507,201804,1,8,887.45,0,0,19919.68,8,54,122,0.03,25000.03,0,100.33,0,698.82,1,0,0,10.14,0.42,0.54
55739378,201806,1,11,0,0,0,848.76,11,52,13,848.76,848.76,0,0,0,-13766.55,1,0,0,5.52,-16.2,-0.63
55867356,201807,1,58,156,402.3,2251.63,7.22,58,20,9,7.22,7.22,0,168,0,-139.65,0,0,0,21.54,-8.93,8.97
54738484,201803,0,13,1300,0,0,247482.38,13,51,17,80.26,258080.26,0,1270,1,123.86,0,0,-0.01,12.71,0.84,-3.97
52268569,201805,1,82,2330,0,0,45.51,79,25,148,45.51,45.51,0,0,0,62.16,1,0,0,66.91,3.24,3.23
92981843,201804,0,25,20081.62,5400,16450,504552.41,25,50,310,23330.85,1367330.85,0,95.4,1,1055.97,0,0,-0.03,28.6,14.93,-0.91
54708247,201806,0,123,1863.15,3574.72,6285.43,14308.06,123,22,51,14308.06,14308.06,0,205.02,0,581.99,1,0,0,77.24,-54.02,13.83
50949333,201803,1,23,10000,0,0,8633.52,23,39,197,8633.52,8633.52,0,0,0,9500,1,-410000,-0.87,7.84,-4.69,2.54
55736093,201805,0,6,1266.47,0,0,274432.95,6,0,10,2432.95,274432.95,0,2624.38,1,-975.08,0,0,0,8.65,-0.75,0.31
41080655,201806,0,13,397.66,1668.2,5838.7,192245.1,13,75,350,192245.1,192245.1,0,348.87,1,-99.41,0,0,0,16.11,-3.87,-0.2
52865849,201803,0,68,0,0,3605.85,239.2,68,34,122,227.45,227.45,0,0,1,-121.14,0,0,0,81.72,-9.24,-6.34
53113203,201804,1,11,1500,0,0,114165.47,11,0,113,0,304000,0,2305.01,0,-26978.76,0,0,0.12,4.38,-16.62,1.57
54794374,201807,0,126,0,3773.24,11319.72,224952.17,126,61,48,859.4,236859.4,0,262.47,1,125.62,0,0,-0.01,122.38,2.66,-0.8
41067628,201807,0,15,80,1368.2,4788.7,6445.33,15,82,468,6331.91,8331.91,0,80,1,18.33,0,0,0,21.49,-0.27,0.03
54339725,201807,0,24,711,0,0,6982.95,24,18,65,6982.95,6982.95,0,349.54,0,114.38,1,0,0,25.98,-4.55,-0.54
78671578,201807,1,160,1510.6,4195,28002.52,402441.09,163,31,31,776.32,485360.32,0,686.15,1,0,0,0,-0.02,146.5,17.62,0
55932457,201803,1,15,629.81,0,0,66.17,15,22,2,50.95,50.95,0,561.92,1,70.02,-1,0,0,19.67,15,-2
95395961,201804,1,85,845,2294.64,6883.92,6140.23,85,52,232,1049.25,12049.25,0,81.67,1,47.22,0,0,0,66.94,-1.55,0.31
53648332,201803,1,87,9700,0,0,8149.16,88,24,90,8149.16,8149.16,0,600.63,1,423.7,0,0,0,124.05,-6.58,-4.46
54058052,201806,1,17,45000,0,0,15175300.34,17,72,75,7675300.34,15175300.34,0,0,0,97402.82,1,0,0,3.16,152.51,1.34
53867461,201804,1,258,28211.28,0,0,7632.35,258,0,80,7632.35,7632.35,0,17258.73,1,682.91,0,0,0,235.53,-20.9,-4.74
51659703,201806,1,9,305.17,1706.38,4596.54,134.61,9,34,105,134.61,134.61,0,207.53,1,-176.72,0,0,0,6.68,0.21,-0.71
50629488,201805,0,6,598.55,0,0,757.11,6,59,212,757.11,757.11,0,125,0,74.64,0,0,0,9.02,0.21,1
22854980,201807,0,7,189,1227.6,4421.8,42014.29,7,54,306,42014.29,42014.29,0,189,1,76.62,0,0,0,6.73,-4,0.17
90432948,201806,1,9,427.35,976.68,3412.78,115364.88,9,85,305,115364.88,115364.88,0,424.03,1,3289.66,0,0,0,6.95,0,0.4
53594861,201807,0,82,231114.16,354.2,27795.59,85704.99,82,0,96,85704.99,85704.99,0,31560.58,1,7205.74,0,0,0,59.62,0,7.89
53221670,201807,0,156,52,0,7296.58,794.18,156,23,112,794.18,794.18,0,90,1,24.87,0,0,0,131.37,-6.17,-3.6
55356073,201805,1,101,3412.53,3818.2,10998.38,1406.16,101,28,12,1406.16,1406.16,0,2481.51,1,-46.5,0,0,0,77.55,-2.68,3.69
40689133,201803,1,10,2182.74,1058.07,2683.2,227163.09,10,82,495,226391.67,227891.67,0,43.52,1,638.82,0,0,0,12.07,2.94,0.91
51797109,201805,1,8,12328.31,0,0,61853,8,50,167,61853,66853,1,270,0,-1898.17,1,0,0,12.16,1.06,-0.54
51032205,201805,0,24,0,3507.28,8255.3,30215.79,24,47,196,30136.79,45136.79,0,0,1,328.15,0,0,0,19.39,-33.82,-0.66
54333293,201806,1,43,588085.39,0,0,94734.84,43,0,65,94734.84,94734.84,0,0,0,45976.77,1,0,0,18.63,82.5,3.94
51485433,201806,0,157,21206.81,0,0,8956.88,159,43,157,8956.88,8956.88,0,3070.26,1,38.45,0,0,0,214.52,1.88,-2.17
55677512,201804,0,79,0,2542.08,7642.24,23977.69,80,45,13,87.48,27087.48,0,0,1,58.2,0,0,0,67.9,-5.52,4.2
28239081,201805,0,68,762.6,1512.6,1750,1335.81,68,41,296,1335.81,1335.81,0,504.51,1,-204.85,0,0,0,57.33,-0.33,2.71
54764604,201806,0,12,3000,0,0,30036.02,12,42,49,94.58,40094.58,0,1016.67,1,522.07,0,0,0,19.62,3.36,1.29
51990379,201805,1,6,2000,0,0,347482.47,6,45,159,10217.78,380217.78,0,690,1,539.96,0,0,-0.01,9.71,0.01,0.14
55396792,201807,1,95,39748.6,0,0,99.6,95,0,26,99.6,99.6,0,15697.09,0,65.28,0,0,0,128.78,7.46,-14.2
41336365,201805,0,10,1554.2,878.9,2168.62,16416.56,10,74,338,16416.56,16416.56,0,1550.43,1,3.04,0,0,0,13.76,0,-0.69
92846940,201806,0,64,9113.72,3450.79,10347.37,206519.12,67,61,418,38355.13,447355.13,0,6459.43,1,-244.53,0,0,0,52.59,22.96,-4.6
54525181,201803,0,19,6486.1,638,1243,951.35,19,0,54,951.35,951.35,0,8546.51,1,-2256.86,0,0,0,24.22,-1.75,-1.23
78537785,201804,0,25,7250.5,0,16871.93,606427.11,25,47,30,4114.16,649114.16,0,1558.25,1,41.75,0,0,-0.01,84,-28.69,-0.14
91265878,201806,1,74,7444.64,0,0,18564.74,74,48,185,18564.74,18564.74,0,4962.35,1,-1622.91,0,0,0,78.73,-42.07,-35.17
77097234,201803,1,109,1568.84,0,0,182004.63,108,61,77,140015.09,222204.09,0,2864.18,1,0,0,0,0,137.35,-6.45,0
55944951,201806,0,3,3200,0,0,522686.91,3,40,5,5137.24,525137.24,0,0,0,2788,-1,800000,0.65,6.11,-103.51,0.31
52649426,201807,1,20,7592.51,0,0,7866.77,20,19,135,7866.77,7866.77,0,341.89,0,-979.22,0,0,0,20.36,0,-1.34
55476753,201807,0,148,4595.77,3264.88,10618.73,3247.75,148,45,24,3247.75,3247.75,0,33.33,1,243.16,0,0,0,98.1,3.87,9.31
32188482,201807,1,6,2660,0,0,632242.57,6,52,77,0,630000,0,1850,0,-989.98,0,0,0,5.87,-0.54,0.34
93612313,201806,1,142,17018.05,950.8,2971.15,296321.22,141,47,276,339.76,457339.76,0,11848.47,1,67.13,0,0,0.09,173,-46.61,-12.23
53975798,201806,1,84,1315,990,4950,299604.73,86,39,78,1972.7,326772.7,0,153.49,1,-56.55,0,0,-0.01,75.52,1.47,2.06
53979392,201803,1,15,50,178.21,178.21,11.04,15,18,75,11.04,11.04,0,50,0,-80.98,0,0,0,5.09,-2.55,-2.77
95226095,201804,0,70,23,2124.69,3650.26,3720.11,70,23,243,3548.22,11148.22,0,20.4,1,-34.29,0,0,0,98.97,5.98,-2.09
54242408,201804,0,118,793.06,3048,8081.49,6328.38,118,51,66,886.78,6886.78,0,1139.67,1,-49.46,0,0,0,97.18,5.12,-1.34
53800258,201804,1,61,6000,0,0,493.05,59,40,83,493.05,493.05,0,825.67,1,-331.08,0,0,0,72.28,-127.98,12.46
41882922,201805,0,17,2830,3212.92,10466.08,27432.67,17,21,256,27432.67,27432.67,0,693.33,1,-165.34,0,0,0,15.87,1.05,-1.71
92196333,201807,0,19,600,2052.3,4788.7,1924.35,18,72,341,1924.35,1924.35,0,612.6,1,131,0,0,0,31.46,0.11,-2.54
56017688,201805,1,38,1520,0,0,33.4,36,25,1,33.4,33.4,0,563,1,506.67,-1,0,0,24,5.57,27
55201865,201806,0,44,6000,0,0,521552.83,44,49,32,29476.86,540176.86,0,7666.67,1,-601.96,0,0,-0.01,54.65,-2.55,1.71
93390733,201804,1,9,1645.6,0,0,600546.99,10,42,6,646.99,600646.99,0,0,0,802.98,1,750000,0.8,8.13,-119.98,0.43
11446121,201807,1,11,10000,0,0,2105175.22,11,64,263,1336303.65,2956303.65,1,9983.33,1,21920.27,0,0,-0.02,6.56,7.52,0.31
52368996,201805,0,3,0,0,0,118.86,3,22,144,118.86,118.86,0,333.33,0,-1000,0,0,0,7.11,4.08,0.23
93017937,201806,1,10,22972.65,92.65,0,1970576.85,10,90,321,1970576.85,1985576.85,0,30.55,0,3947.33,0,0,0,12.67,0.56,-0.09
41514679,201807,1,14,1915,3038.28,8905.68,1014.55,14,74,236,1014.55,1014.07,1,0,1,-410.82,0,0,0,8.7,0,0.74
41096010,201805,1,22,1848,892.08,2170.96,1803.81,22,33,351,1803.81,1803.81,0,3314.02,1,-110.23,0,0,0,36.04,-0.88,-4.43
51826564,201807,0,120,8327.01,0,0,7669.68,120,0,168,7669.68,7669.68,0,9690.96,1,-107.14,0,0,0,110.68,-0.63,2.57
55015418,201803,1,32,5380,0,0,433516.08,32,34,36,8.82,473300.24,1,2666.67,1,82.15,0,-257000,0.33,38.51,-29.8,-10.91
53019414,201803,1,9,6435.71,0,0,419.85,9,0,116,419.85,419.85,0,6187.62,1,-561.64,0,0,0,15.57,0,1.17
92647270,201806,0,73,22042.05,36500.8,45325.8,422856.73,73,73,324,1.86,613001.86,0,9219.13,1,3074.31,0,0,0.01,57.78,3.25,-0.49
77482421,201805,0,19,0,2249.92,7258.36,6029.63,18,68,168,1619.35,7619.15,0,0,1,0,0,0,0,36.25,-1.1,0
55885407,201803,0,24,3945,0,8775,20576.3,26,0,18,20576.3,20576.3,0,0,0,1497.86,-1,0,0,18.93,17.54,3.6
52727940,201806,0,95,0,5435.86,12398.83,156.07,95,25,122,156.07,156.07,0,0,1,45.72,0,0,0,84.83,1.36,-26.71
54532790,201803,0,30,2360.17,1083.71,0,583.48,30,22,54,583.48,583.48,0,1782.64,1,21.34,0,0,0,33.12,1.2,3.6
51089701,201806,0,34,1039,0,0,29.66,34,44,194,25.59,25.59,0,2771.27,1,-901.05,0,0,0,-8.39,-3.86,-8.03
53255207,201807,0,103,4848.45,5417.16,10829.64,352497.5,103,39,111,29415.49,395615.49,0,3632.75,1,-402.79,0,0,-0.01,94.83,1.12,0.66
77296449,201807,1,5,446081,0,0,3044,5,0,69,3044,5723044,0,3317.33,0,0,0,0,0,5.81,150.75,0.2
55725367,201805,1,109,1240.3,2922.31,3236.06,64.71,109,13,12,0,0,0,0,0,114.05,1,0,0,91.51,0.09,19.8
95418879,201805,1,82,0,2104.13,10520.64,34229.76,82,33,24,374.74,45874.74,0,2528.31,1,44.81,0,0,0,186.33,-2.54,-36.2
53166000,201807,0,180,5151.62,0,0,486802.09,194,42,114,167.13,536167.13,0,5078.97,1,-123.27,0,0,0,202.14,0.03,-1.74
53628898,201805,1,22,0,0,810.96,46756.08,22,23,93,46756.08,46756.08,0,0,0,377.66,1,0,0,26.29,1.4,1.2
53123420,201803,0,92,750,4252,11064.02,23506.13,93,36,112,14127.16,36020.16,0,9.67,1,50.37,0,0,0,91.43,-2.24,-12.14
22791093,201806,1,7,340,0,0,4728.55,5,49,324,0.28,0.28,1,193.33,0,80.83,1,0,0,14.03,0,0.54
52241247,201807,0,47,12127.5,0,0,9904.4,47,0,151,9904.4,9904.4,0,9678.17,1,742.5,0,0,0,51.75,1.86,0.06
6622960,201804,0,6,1980.6,1980.6,0,902717.52,6,87,330,902717.52,902717.52,0,1962.14,1,56.27,0,0,0,8.4,0,-0.54
52138404,201805,0,52,7020,0,0,851356.95,53,45,153,1488.74,923488.74,0,5133.9,1,-53.51,0,0,-0.01,34.62,25.27,5.66
55275398,201805,0,5,1000,0,0,1136.12,5,67,29,1136.12,1136.12,0,133.33,0,1000,1,0,0,5,0,-0.34
50488618,201804,1,38,12.6,285.16,3467.46,60.5,38,19,217,60.5,60.5,0,4.2,1,-63.97,0,0,0,86.7,-2.79,-4
17937588,201806,1,21,290290.69,1815.2,6353.2,39251.48,18,95,366,39251.48,39251.48,1,0,1,53583.83,0,0,0,10.67,9.26,0.74
41616845,201807,1,15,1539.5,0,0,100770.06,15,56,371,100770.06,100770.06,0,294.43,0,384.33,1,0,0,9.37,-1.46,0.34
20103517,201804,1,140,6285.1,0,0,155490.83,140,68,130,147137.47,162137.47,0,1062.12,1,-860.46,0,0,0,106.08,63.7,0.57
90056884,201803,0,13,2184.5,1732.11,5245.58,188439.56,13,85,307,188439.56,188939.56,0,640.38,1,219.8,0,0,0,14.49,0,-0.37
53661049,201806,0,34,189,901.8,501.97,1.25,34,20,92,1.25,1.25,0,234.09,0,106.35,1,0,0,35.22,-10.4,2.46
50097364,201807,0,46,2059.45,42.16,0,6101.67,46,33,237,6101.67,6101.67,0,1991.15,1,127.89,0,0,0,62.51,-1.4,3.34
7806138,201803,1,8,30000,0,0,66152.43,8,87,323,66152.43,66152.43,0,47.2,0,14900,1,0,0,5.99,0,0.11
51090550,201803,0,51,3008,0,0,97.13,51,52,191,97.13,97.13,0,3675.13,1,-18.34,0,0,0,54.09,-4.37,-0.89
55256925,201805,0,129,1960.94,13793.17,41094.95,369352.49,129,36,29,50215.8,440215.8,0,1736.21,1,26.59,0,0,-0.01,124.04,2.95,-7.57
50828510,201804,0,216,563.51,5337.9,7339.28,10159.61,216,49,202,280.88,9748.88,0,532.9,1,-209.86,0,0,0,207,-67.73,9.51
55927472,201805,1,17,8424.02,0,0,124.9,17,39,4,124.9,124.9,0,594,1,1404,-1,0,0,28.94,1.28,-4.2
55867890,201803,1,26,3610,0,0,4707.07,26,32,5,4707.07,4707.07,0,0,0,722.86,-1,0,0,29.04,4.86,4.63
29996091,201803,1,13,0,12774.77,34193.34,4273.72,13,59,9,4273.72,19273.72,0,0,1,615.03,0,0,0,4.29,-40.7,-4.34
93680349,201807,0,13,854.2,2822.4,5388.7,13.1,13,56,272,13.1,13.1,0,251.97,1,287.85,0,0,0,9.73,-4.23,0.14
93318623,201806,0,4,0,1368.2,4788.7,70466.69,4,84,297,70466.69,70466.69,0,0,1,208.34,0,0,0,6.39,0,-0.06
27415409,201803,1,9,10375.94,0,0,11038.46,9,0,300,11038.46,61038.46,0,0,0,529.25,1,0,0,24.51,0,-11.71
93625773,201806,0,71,8391.99,2736.4,8209.2,91201.21,71,76,275,446.87,100446.87,0,1326.15,1,455.91,0,0,-0.06,80.24,-13.4,1.09
54580893,201805,0,4,0,0,0,17287.86,4,30,54,0.17,35000.17,0,0,1,137.6,0,0,0,3.46,1.98,-4
52448917,201804,1,41,2569.75,0,0,1544.95,41,45,79,1544.95,1544.95,0,2000,1,569.75,0,0,0,30.51,-4.72,1.4
78882378,201805,1,43,920,0,0,13746.97,43,27,128,143.88,15065.88,0,1150.35,1,66.25,-1,0,0,56.34,19.52,-0.29
50977008,201803,1,41,2095,0,0,2039.26,41,0,196,2039.26,2039.26,0,965,1,-1940.28,0,0,0,43.06,-11.12,-3.86
95310805,201803,0,109,347.2,3307.24,12926.22,337.93,110,50,237,337.93,337.93,0,449.22,1,-62.85,0,0,0,83.32,-0.76,8.74
51051983,201804,1,13,78000,0,0,216881.34,13,49,192,92492.31,336492.31,0,0,0,11333.34,1,0,-0.01,11.73,2.66,0.23
2055831,201805,1,43,2000,0,0,5450.57,41,44,314,5450.57,5450.57,0,2321.43,1,1516.67,0,-850000,-0.58,-21.38,-2.99,-4.71
54657967,201804,1,128,5620.24,0,0,9314.99,129,26,51,828.2,8828.2,0,2489.72,1,-920.58,0,0,0,78.19,12.94,-1.29
52133066,201803,1,9,0,0,2568.23,2132.99,9,34,151,2132.99,2132.99,0,0,1,-78.75,0,0,0,10.44,-2.79,-0.29
51760240,201803,1,33,900,0,0,12287.6,33,0,167,12287.6,239287.6,0,11480.57,0,-2296.67,0,0,0,38.94,-34.68,-1.91
54995991,201803,0,201,18735.07,4986.98,58248.3,4886398.25,198,51,36,1433130.86,4915130.86,0,45848.03,1,-9553.69,0,7023072,-0.29,201.27,-349.72,9.29
55446819,201807,1,6,14342.57,0,0,741966.79,6,0,25,265967.44,741967.44,0,2619.69,0,2158.3,0,0,0,4.74,0.75,0.54
53445532,201804,1,28,550,0,0,268600.78,28,62,100,11.15,351629.15,0,633.33,1,-122.44,0,0,-0.01,24.97,37.59,-0.83
51455192,201804,0,43,831.74,6202.34,32009.42,89260.6,43,38,178,0,252000,0,1871.08,1,-584.82,0,0,-0.33,49.94,-43.09,1.31
54088692,201804,1,41,1652.44,391.3,0,259.85,41,24,72,259.85,259.85,0,900.49,1,75.05,0,0,0,67.76,-4.86,-8
54556446,201806,0,200,86693.34,0,0,53762.27,200,0,56,53762.27,53762.27,0,93286.19,1,-342.62,0,0,0,201.62,1.56,4.11
40737718,201806,1,62,95340.91,0,9995.34,38747.51,59,42,380,38747.51,53747.51,1,1446.28,1,22887.75,0,-1030000,-0.29,108.13,94.42,-5.66
78575957,201805,0,34,16024.04,6551.92,14038.02,96744.93,35,52,294,96744.93,407927.93,0,13644.37,1,0,0,0,-0.01,29.33,-0.2,0
55411619,201804,0,15,3852.34,0,0,389117.42,15,25,23,2077.43,391077.43,0,1665.22,1,572.8,0,0,0,19.81,-1.35,-1.46
77377302,201806,1,26,50269.99,0,10509.6,53477.74,26,52,361,50350.49,80350.49,0,186.06,1,0,0,0,0,84.02,-215.22,0
55448939,201805,1,33,172616.65,0,0,3409.76,33,38,23,3063.76,6063.76,1,100,0,51329.11,0,-289000,-0.78,8.05,351.43,3.09
78007313,201807,0,9,6000,0,0,494505.24,9,88,148,494505.24,494505.24,0,1666.67,1,0,0,0,0,8.86,2.5,0
52432132,201806,1,111,16349.74,0,0,6406.93,111,64,142,2912.79,12912.79,0,20179.92,1,-348.85,0,0,0,126.25,-18.29,1.89
50912305,201804,0,30,453976.12,118.1,525.1,2781089.17,59,0,217,109569.51,2909569.51,0,436077.97,1,20675.68,0,0,0.06,48.81,-53,-9.77
55639326,201805,1,17,220521.37,479.18,0,220131.92,17,70,16,220131.92,220131.92,1,479.18,0,146345.31,1,0,0,16.81,-0.28,-0.03
52957613,201807,1,18,685,0,0,205.58,18,26,122,205.58,205.58,0,805,1,-863,0,0,0,32.48,5.17,-1.14
91587260,201806,0,29,1465.28,2724.91,7835.63,33570.59,29,62,361,5088.07,235088.07,0,1591.49,1,4.49,0,0,0,22.95,-4.23,-0.03
50170782,201803,0,14,0,4575,12052.5,24687.99,14,50,229,24687.99,732687.99,0,0,1,0,0,0,0,13.06,0,-0.4
54720714,201805,1,93,1590,5894.68,14438.85,959.41,91,31,49,959.41,959.41,1,857.24,1,15278.46,0,-339905,-0.73,92.66,400.16,0.83
56001050,201803,1,15,4408.36,0,0,37.68,13,18,0,37.68,37.68,0,4408.36,1,2204.18,-1,0,0,?,-0.08,?
55791820,201806,0,23,1100,0,5624,74.11,23,29,11,74.11,74.11,0,485.57,1,467.83,0,0,0,35.55,-3.05,-6.69
55732388,201803,1,7,7659.51,0,0,464477.17,7,30,10,63.32,473563.32,0,2521.33,0,513.13,0,0,-0.01,6.33,0.68,0.17
55718786,201803,0,36,0,0,0,3204.76,36,0,10,3204.76,3204.76,0,4308,1,2712.15,0,0,0,43.29,-5.01,-3.89
78128866,201805,1,16,5000,0,0,410000.36,16,2,33,123665.06,409965.06,0,0,0,2530.88,0,0,0,13.78,0,0.23
54971212,201803,1,11,4607.8,0,0,1209.09,11,36,37,1209.09,1209.09,0,3238.34,1,-3241.29,0,0,0,11.56,3.62,-2.37
90497985,201807,0,224,8965.18,5998.08,28495.68,8149.32,218,46,446,5390.5,8390.5,0,3705.75,1,313.19,0,0,0,234.89,72.64,2.06
17902941,201805,1,17,60463.79,0,0,175700.48,17,59,95,175700.48,175700.48,1,0,0,14013.52,1,0,0,7.57,2.5,0.51
55631874,201806,1,38,40194.65,0,0,1301.04,38,0,17,1301.04,1301.04,0,13398.22,0,-1163.84,0,0,0,69.89,-9.61,-10.2
92141999,201807,1,39,2082,1144,5984,273143.78,39,44,250,640.61,334040.61,0,591.83,1,11.21,0,0,-0.01,36.13,-0.72,-0.91
51793359,201806,0,25,36058,0,0,11108.08,25,0,159,11108.08,11108.08,0,3568.58,0,5085.38,0,0,0,21.94,1.5,2.26
52124420,201806,1,12,19160.4,0,0,7139.23,12,56,154,200.03,33200.03,0,31.28,0,4422.21,0,0,0,13.82,-7.4,0.43
91286148,201805,0,9,0,1282.7,3837.15,27338.84,9,68,334,27338.84,27338.84,0,0,1,0.26,0,0,0,9.33,0,-0.4
54259845,201806,0,141,32727.08,0,0,596.19,141,53,68,596.19,596.19,0,14074.12,1,215.01,0,0,0,90.46,-9.37,3.51
51875333,201807,0,69,358.6,0,320,762.62,69,26,166,762.62,762.62,0,105,1,-118.75,0,0,0,70.32,-4.49,-0.03
55087589,201803,0,19,6371.5,7891.16,22453.48,1395289.5,20,45,33,299593.03,1824593.03,0,2780.85,1,-1373.02,0,0,0,19.42,-0.01,0.23
54925639,201805,0,21,3730.69,0,0,851164.39,21,48,41,11164.39,851164.39,0,433.33,0,-1075.85,0,0,0,18.7,-0.6,0.69
40014470,201805,1,9,20782.29,0,0,662926.29,10,77,273,662926.29,662926.29,1,1661.41,0,103564.49,0,0,0,4.56,2.5,0.49
77237721,201803,0,15,254.2,1603.31,4045.91,658.06,15,69,355,658.06,658.06,0,388.33,1,0,0,0,0,15.37,-2.47,0
24495571,201803,0,100,20342.46,5572.95,18372.6,276736.03,100,66,319,218.68,320218.68,0,108.77,1,-1512.96,0,0,0.03,101.8,-29.53,6.63
52608600,201807,1,123,320,2397.94,9223.46,12071.65,123,35,136,0,20766,0,346.67,1,-53.6,0,0,-0.24,136.27,43.95,-7
53587429,201806,0,26,543.9,400,1300,15465.16,26,64,96,15465.16,15465.16,0,300.72,0,-159.07,1,0,0,25.94,-1.08,0.11
52745394,201807,1,99,181400.38,523.77,1333.5,100220.3,99,0,131,100220.3,105220.3,0,30789.19,1,13511.82,0,0,0,139.37,101.03,-4.83
52499496,201805,1,29,6,1277.26,6742.66,1.82,29,24,139,0,0,0,208.13,1,-175.34,0,0,0,51.41,20.22,3.37
52387806,201807,1,17,2030.6,0,0,553.88,17,29,145,553.88,553.88,0,24.7,0,237.24,0,0,0,9.81,-3.29,0.43
51326091,201803,0,11,0,1271.4,3814.2,5.06,11,71,182,5.06,5.06,0,0,1,-33.9,0,0,0,11.91,-0.33,-0.8
52277625,201805,1,134,1748,0,0,48052.77,134,23,147,48052.77,48052.77,0,0,0,552.65,1,0,0,122.81,-11.4,4.2
53358357,201805,1,7,782.76,0,0,638.11,7,60,104,638.11,637.99,0,2042.03,1,-1117.93,0,0,0,21.87,0,-0.2
92994628,201806,0,12,1212.2,1212.2,0,1088.59,12,63,392,1088.59,1088.59,0,1206.6,1,7.6,0,0,0,11.24,-0.21,1.06
90949015,201803,0,13,1396.21,1821.79,5367.34,53642.56,13,78,457,53642.56,53642.56,0,1364.16,1,2.19,0,0,0,12.02,0,0.06
54836979,201806,0,62,5687.05,0,0,516479.96,62,29,46,99895.88,538895.88,0,3400,1,-379.13,0,0,-0.01,55.83,-7.92,-3.51
90814793,201804,1,9,1645.6,0,0,600546.99,10,35,6,646.99,600646.99,0,0,0,802.98,1,750000,0.8,8.13,-119.98,0.43
54001210,201804,1,6,2100,0,0,132.34,6,53,75,132.34,132.34,0,1243.33,1,745.63,0,0,0,8,-5.61,-6.11
