Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
10729489,420000,13/06/2012,4/09/2011,203,?,204,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,Y,?,?,?,?,?,Unit,300,?,67,81,Maroondah,Highway,?,Croydon,3136,VIC,?
10738211,320000,16/03/2013,16/03/2013,377,?,?,2,1,2,2,?,?,Rendered,Timber Floor,1325,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,16,?,Todd,Court,?,Croydon,3136,VIC,?
10742896,840101,14/11/2016,14/11/2016,707,?,190,4,2,2,2,1997,Concrete Tile,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,56,?,Nangathan,Way,?,Croydon North,3136,VIC,708
10755613,420000,2/07/2018,2/07/2018,106,?,?,3,1,1,1,?,?,?,?,1192,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,1,?,26,28,Macpherson,Street,?,Dandenong,3175,VIC,106
10759231,418000,2/04/2018,14/03/2018,272,?,?,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,3,?,2,?,Vizard,Street,?,Dandenong,3175,VIC,?
10777061,310000,23/02/2018,17/02/2018,827,?,?,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Central Springs,Road,?,Daylesford,3460,VIC,809
10777841,570000,1/11/2019,25/10/2019,919,?,150,1,1,2,0,1930,Corrugated Galvanised Iron ,Colorbond cladding ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19,?,Jamieson,Street,?,Daylesford,3460,VIC,913
10788330,515000,17/04/2019,19/03/2019,444,?,159,3,2,2,2,1990,concrete tile,brick veneer,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,1,?,Balaka,Court,?,Delahey,3037,VIC,444
10820646,1350008,27/11/2014,27/11/2014,634,?,?,4,1,2,2,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,?,House,?,?,27,?,Mccallum,Road,?,Doncaster,3108,VIC,634
10846589,550000,19/12/2017,19/12/2017,579,?,20,3,1,1,1,1980,Concrete,Clad,?,1148,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Scarlet,Drive,?,Doveton,3177,VIC,587
10880137,370000,4/09/2014,1/09/2014,18818,?,158,3,2,2,3,1985,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,821,?,Murray Valley,Highway,?,Echuca,3564,VIC,20000
10924138,515000,28/11/2015,28/11/2015,786,?,?,3,1,1,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,Y,?,?,1,?,House,?,?,19,?,Haverstock Hill,Close,?,Endeavour Hills,3802,VIC,773
10967712,845000,7/01/2016,7/01/2016,690,?,226,3,2,3,1,1990,Concrete Tile,Brick Veneer,?,?,?,?,?,?,?,?,?,1,1,?,?,?,3,?,?,?,?,1,?,?,?,?,Y,2,?,House,?,?,3,?,Brett,Place,?,Ferntree Gully,3156,VIC,684
11004073,695000,1/09/2011,7/07/2011,391,?,109,2,1,?,1,1920,Cement Tile,Mock Brick Cladding,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,26,?,Leander,Street,?,Footscray,3011,VIC,390
11007217,775000,2/12/2016,2/12/2016,216,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,84,?,Victoria,Street,?,Footscray,3011,VIC,222
11014027,335000,1/06/2011,9/09/2010,1072,?,?,3,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,90,?,Station,Road,?,Foster,3960,VIC,1050
11022843,400000,19/04/2011,19/04/2011,656,?,?,3,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,284,?,Heatherhill,Road,?,Frankston,3199,VIC,656
11033219,733000,13/05/2017,13/05/2017,691,?,?,3,2,2,2,?,?,?,?,1733,?,Y,?,?,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,Y,2,?,House,?,?,1,?,Waterman,Place,?,Frankston,3199,VIC,691
11038330,660000,17/05/2014,17/05/2014,2500,?,?,3,4,2,2,?,?,?,?,?,?,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,?,?,?,?,?,?,Y,Y,?,?,House,?,?,1,?,Cassinia,Place,?,Frankston South,3199,VIC,2501
